drug,gene,disease,label
60906,681079,16676,6
146230,2289904,12783,1
3002862,477743,24258,4
7954030,3419921,884,4
510222,747524,73939,4
72858,523797,35951,9
78223,2564723,12783,9
72966,2756696,2147,9
493300,453531,10635,9
181690,454447,66759,3
4488930,4037290,12783,9
10473328,594320,127396,9
931305,1897560,884,2
3474854,243019,52166,9
604517,243019,45805,4
229374,1943405,6985,9
112377,6270433,66759,9
1222714,3501,66759,4
5640025,3602821,208697,9
110290,2083204,6985,6
105887,3379,18550,8
3984055,2514722,1878136,7
167776,507416,73939,5
362777,144282,61912,9
117402,2733233,45739,9
10473220,470929,3651,1
1840934,507416,9135,4
254335,57764,613696,0
6134872,3020481,326636,9
300393,2003496,884,8
3216,752271,10483576,9
578987,90315,10484369,9
446094,60996,174128,9
1607,452049,2707,9
47368,3382677,50951,9
10473178,491056,58096,3
163783,569755,51370,7
10472840,1260585,9461472,9
78223,708753,29882,7
123122,2286846,75182,2
497289,521434,12783,4
165568,6102719,41739,1
571231,2102551,61912,9
4373910,625348,3651,4
17708,2347524,10484828,9
8685834,682556,24258,8
469778,543743,2499,5
1702311,454623,35951,9
433237,7334963,12783,9
4755002,3599872,3651,1
141401,150100,3431311,9
196674,4033464,180889,8
10472619,409432,59432,0
9325346,223919,61912,6
5898,2661830,130119,2
88237,18455,10473769,0
10473593,2780,35951,5
17708,2016024,6124,9
478549,1772,9135,6
200201,530176,4266,9
303351,1899516,10484755,9
1165599,544805,3513566,7
5636120,42112,45054,9
4320646,2475193,66759,1
279383,4484909,10635,9
440552,3378824,10485031,9
14854,2704824,174128,9
10472607,2845771,379411,9
26032,35554,10473837,0
10472940,433272,46354,0
5689501,597917,6853553,9
4182536,3218445,10486250,9
3133859,3509345,10473791,9
100,964903,72167,4
1242570,3324429,6985,9
6279245,3343903,10486336,9
1155406,3236001,10473954,9
19062,5764,6985,4
2191567,1571076,45805,6
78223,765845,16397,9
436553,20147,63423,9
321935,436104,9135,5
4113781,4098911,61912,6
62500,483563,24258,8
4755002,67410,63423,8
10473250,133293,35951,9
361092,243019,3431311,9
2355,521082,263834,9
10473150,2733365,6124,9
2261363,3106264,58096,4
164113,836885,10635,9
2467,160548,6124,5
398366,638124,10486220,9
5050365,1942641,550334,2
10410,2547961,6475251,2
173,1932150,68421,9
1140773,456080,204092,9
266223,1840188,2707,8
408891,997541,9356,9
136074,598966,3651,9
3396256,500106,1878136,6
10472639,11002,63423,9
3396256,3272300,64032,9
250010,453897,73939,4
5318843,434621,9135,4
584349,507416,10635,5
57,17522,10473995,9
434260,2022848,285565,9
5640025,3864255,39538,9
59114,2960337,45805,8
266223,1792567,10484871,9
454166,1840850,204092,9
8824,433640,3651,9
626714,286842,16676,8
895436,2053222,6985,9
229494,450249,60149,9
185746,35993,10473940,2
8685834,3132838,884,1
765940,4123599,73939,3
556520,432367,44299,7
486478,104403,3651,9
31874,1893039,10483261,0
8410139,2515913,58096,3
8238,770120,10473796,9
506526,484984,10483245,9
1415958,3104287,6368798,0
179443,452443,8384,7
3458881,705336,10474093,7
94902,959,1878136,9
117697,3558994,6578,7
5065092,130082,10473754,2
67636,2593523,12783,9
493594,438849,204467,9
922273,453936,114810,2
289826,4142972,10635,8
82676,1690,10483618,9
590809,1643345,6985,1
10568906,776599,72167,3
3216,3392595,10635,9
10473601,3489489,294919,9
454166,577908,52166,9
3901261,451802,7607,2
8685834,2255358,2091991,9
10473359,434802,2499,9
289826,1032880,173148,9
12172,4379,519118,2
5640025,687450,24258,3
398366,3512128,3708194,7
8685834,58423,174128,6
4980291,34926,63423,9
320982,4958110,884,4
584349,507416,9135,4
626714,7169811,8518,8
981169,5387254,13693,9
83898,453626,326636,5
4757348,562148,60149,5
4757348,2696093,66759,5
165568,4210272,61912,1
2846546,2849,8561294,7
68659,117500,15382,9
2846546,1143833,60149,9
11510,2818454,12783,4
165568,5976170,210868,9
4473856,827104,10473993,9
86660,4545,550334,9
556520,3379,12783,8
922273,69405,9135,3
6546,1905636,33290,9
2261363,505875,548233,9
5640025,30489,11654,7
650236,532744,2434323,2
576524,7861665,73939,9
7846272,5311221,58096,9
4113781,2758974,1878136,6
454166,1960403,9135,3
721477,2767034,63423,9
16662,2117878,8518,3
16424,501167,10485246,9
2910584,472478,73939,4
398366,2427709,7607,7
114792,273895,12783,1
5050365,82394,27575,9
28647,74420,1826755,9
128559,2482,1379816,2
205294,487112,72167,4
19052,625348,3651,9
18559,722893,73939,1
11599311,5640,174128,9
163783,3272300,10486082,9
5050365,181167,2413,9
10473747,119154,2407062,9
398366,135718,60149,8
454166,2701174,4697,2
5490840,2547962,52166,3
52753,2132738,3651,1
10473608,448011,964184,9
6082475,912705,10486158,2
6661,2523,5039091,0
556520,500946,385250,9
264422,2761036,884,7
4755002,1035564,3651,9
71048,2517188,10484611,9
7481,76602,7380,2
105887,9088187,47256,9
10473670,2036880,71892,0
21038,687726,24258,9
2261363,65714,2714,2
192782,90315,75474,9
1840,582004,3651,9
249375,1951112,12783,9
34887,779775,231994,7
67636,2450110,196543,9
35999,483003,10473977,7
3744297,3049992,3787267,9
63784,11517,9135,6
3097651,8346172,35951,9
50969,40784,63423,9
650236,1930759,72167,3
3216,483800,1878136,9
10201,2617811,87061,9
5640025,3652108,45739,9
7885224,1846918,174128,9
10472833,19843,6160,5
18917,24441,10473866,2
2896082,597917,45739,3
3090477,392398,6160,3
11598263,2824887,21127,9
261093,974180,66759,9
10472725,2284629,12783,4
647681,474598,23029,0
78223,630345,45739,9
11598970,3915,9438,2
3984055,239935,2707,7
1155406,3597884,35951,9
86017,1874,204092,9
2497567,26747,8518,1
3396256,1376135,10485080,9
5288524,2655082,4697,9
272836,883282,58096,9
831250,970022,558684,9
6330179,434621,9135,4
229374,21135,10635,9
321927,22357,3651,9
556520,766242,3651,9
409079,2475993,3651,1
1178512,687,141351,7
75800,736096,76333,9
474464,4099325,279222,2
148687,592424,6985,8
10473170,179962,5498,9
163783,119681,558684,9
140733,445654,58096,5
264422,3489489,12783,6
25492,365174,10635,3
127932,21688,25212,9
1155406,1908931,735144,7
229374,147605,10485259,9
9122,6486,9135,4
86285,88084,3232,0
67636,187189,35951,8
2675491,9851,2499,5
41191,6894577,53619,9
170842,2541428,2499,9
547906,261,60149,4
214019,182731,5529,9
10472596,436230,10486273,9
1400696,2617732,45805,8
533363,5800,58096,3
603113,2723281,10483698,9
72434,1220968,439978,9
7278679,59949,9395088,9
2189849,2874637,174128,1
4455,4911,73939,9
3984055,662433,21127,6
179443,9678,6160,3
1155406,2733233,52166,9
1207628,2470167,35951,5
15790,3465047,2147,9
1041162,533911,52166,9
3396256,4176166,2147,3
5583024,13960,2237,2
1560,458512,326636,1
29082,143795,11625,7
1560,451922,1878136,9
3861426,507414,47256,0
72589,2432836,9135,9
15788,543743,2499,5
1637350,475887,272648,7
3295641,343,13693,2
78223,882664,1878136,6
474464,3126339,33290,9
7137046,467775,31913,9
45410,454623,35951,4
282135,432783,21127,9
264422,2713242,10483798,9
148687,4911718,61708,9
4139430,4290068,7608,7
7382070,51984,10484116,9
75800,1865,519155,9
13174,243019,3651,5
1030075,4020957,6124,9
249112,18455,10473769,9
2775041,408584,75656,9
33166,248560,45805,9
192031,3399893,204092,9
5376066,752271,9135,4
454166,566864,1555,1
1533,6987,44751,0
5655,475049,174128,5
7896799,276540,24258,4
67636,586728,638807,9
1049563,80983,884,4
34592,591753,6985,9
10473150,1901561,2499,9
922273,1629978,796920,7
3108030,681542,72167,9
4262233,1864756,25212,9
252800,6697305,24258,1
2000539,625348,3651,4
163783,5511,45739,8
6534296,1233912,16563,9
474082,909270,3619,7
3133859,113809,10483994,9
556520,4697221,38265,9
4983949,7957622,58870,9
11510,23571,66759,9
3984055,535647,174128,9
110290,13286,63423,8
43921,570142,24258,9
1165599,2013114,1878136,6
1034322,820959,603924,7
336604,33038,10483230,9
8287700,4804238,60149,9
3209603,243019,2562936,9
4755002,604497,45805,9
289826,78408,3651,8
3133,1625627,53619,0
189567,605,10484782,9
588409,9678,6160,5
5211978,243019,52166,4
3442942,2479369,7607,9
5381274,3353045,884,1
78223,502343,296976,7
417136,4155256,63423,8
10472725,250710,9743481,9
5388058,3967549,39259,2
10473454,15817,1878136,9
3133859,3068463,66759,1
833936,2704168,40528,0
961,690651,61912,3
8238,39021,73939,1
4755002,182876,63423,3
7278679,3302057,3108,9
5455516,3358081,24258,1
78223,143795,50819,7
5050365,4137838,72167,1
163783,2034,10484496,9
5084375,63734,3822064,2
117697,2927260,884,7
165568,1888127,482763,9
250010,435738,6985,4
10472581,5245595,247829,9
678089,181837,12783,9
1858273,409272,58096,4
48981,4141812,508471,7
6434902,8646,43061,0
2657874,507414,114991,9
10473686,123749,1555,4
8685834,218930,9135,3
3887817,7861665,73939,9
922273,2664291,52166,8
206941,2255584,12783,8
7193,4693731,38265,0
23354,502728,116337,9
33188,1202136,29176,9
824988,4356874,45805,6
764906,4634898,174128,9
409785,684007,10473859,7
10473095,4186,1878136,4
1155406,450037,532635,7
764079,6899672,7607,7
483891,3896213,66759,9
48981,3937756,3368465,2
11510,11978,72167,5
17236,343,24258,9
67636,2928451,10483491,9
3774,983970,180889,9
981169,4142872,949284,7
209667,3034702,198641,9
607588,5551,174128,4
165568,2810970,587092,9
922273,329397,459140,9
4720946,3509219,561013,9
13227,433451,52166,5
388549,447339,2707,2
81438,1177636,16676,3
48981,27673,3204452,9
1196380,168746,4697,9
551977,907346,8518,9
6279245,719350,174128,6
10473599,882664,1878136,9
1155406,1099112,3635896,9
454166,181559,24258,1
279025,608732,8518,9
264422,201259,6985,9
181691,1836154,198582,9
289826,2584011,6985,6
4320646,172100,796920,7
458154,201056,872436,9
454166,2343164,63423,8
105887,3834399,21127,3
3121142,2716662,3651,8
48981,1696843,10635,8
363100,391779,24258,6
1907,671483,10483222,9
765940,59949,10483847,7
765940,434410,1878136,7
10472945,1121045,884,9
229374,686376,454156,9
449776,564920,45739,9
50432,62746,60149,9
129530,2323100,2707,7
5915218,511376,52166,5
10727,3014,56620,0
10472887,509342,16676,4
59114,7788327,9135,9
25972,21890,45805,1
10472581,22355,68118,9
336638,2351320,24258,9
2106004,1917756,12783,4
214019,88137,9135,6
335513,6530797,204092,9
6125797,3517442,10474047,9
122969,618739,884,4
31943,6163628,44433,9
68659,9851,9092408,9
76722,1871724,74474,9
214019,104398,63423,3
121649,436699,2147,2
727,243019,12783,4
296337,29569,45030,0
3843387,980749,65472,2
57,503566,72167,5
110290,94314,1894180,7
742580,434802,1043033,9
6330179,2547962,3651,3
22042,3272896,72167,4
3085537,4045732,72167,1
408494,2355232,50844,9
17708,51874,6124,5
10473533,5363607,54447,9
717428,205419,1878136,9
179443,3172391,6985,6
59114,3836668,2499,1
1165599,3346904,81307,9
68659,1963468,7322897,0
514351,477743,24258,4
3980308,2022848,3651,4
224334,9709,2707,8
57932,1982309,60149,9
392212,14293,66759,4
63784,6564781,6124,1
4473856,1947400,6985,9
289826,2381734,8518,6
12179,641310,2707,6
3071168,243019,45805,4
10542220,453532,2499,9
483276,2003496,5389329,9
16618,6435522,2434323,9
551977,802276,2499,9
42116,1987882,197271,9
71048,56463,9092408,9
5655,114039,10473951,9
12043,920925,5934596,9
53229,138326,1993188,9
474082,825529,10484690,7
1372681,912705,162843,9
6964210,476956,3480281,9
183059,451033,60149,5
433789,434802,9135,5
166309,4346668,35951,3
34887,248560,24258,6
2553343,647587,10483479,9
283198,3025935,3651,9
5898,4711919,35951,1
38465,4003394,8518,1
10472831,424968,2707,9
1155406,491056,24258,8
264422,2628796,174128,1
10473448,439298,3108312,9
504629,26690,45805,9
5915218,186258,10485005,0
2122,5608,10110537,9
88307,479819,8518,9
78223,555910,10484212,9
26032,409671,180889,9
965019,3501,66759,4
465717,5245595,24258,9
10986095,222386,6160,9
51533,444603,63423,9
40615,507414,10635,5
38764,453626,35472,9
8945,39522,1878136,4
336638,559216,180889,4
955663,530691,2499,8
2752740,525119,92212,2
565413,100705,10473806,2
16443,3602821,73939,9
2138130,2455656,10486234,9
579548,4560,60149,1
104890,446030,6124,8
289826,3491123,8518,6
110290,2647415,174128,9
33166,24050,10635,9
474,433416,160217,9
694039,650400,1878136,9
7846272,2540711,6985,9
556520,532744,326636,8
289826,449087,1555,1
262672,433783,28769,0
206941,432415,174128,4
1155406,2387989,9135,3
765940,4380317,174128,9
398366,169465,7607,7
6279245,4001407,326636,3
4113781,3432463,94954,9
21038,2018,239473,9
84382,4379,154089,9
441381,18022,6124,9
60554,243019,50840,9
157372,39120,10485813,9
8685834,2472861,174128,8
162982,3020481,13693,9
23354,131189,6124,9
1043901,3126325,45805,5
2846546,2637620,45739,3
432341,3836668,2499,9
92,548541,45739,4
635440,8093,10473864,0
10472833,19843,10483621,9
140733,907346,61151,0
87016,2481741,45739,1
283198,569755,58096,6
165568,52608,180889,8
163783,2801134,10483427,9
10473593,2849,6160,5
10473523,125962,10484209,9
4757348,432944,9135,4
4278599,2298156,12783,9
10473674,83098,51776,9
3185942,153391,98739,9
65683,4397238,12783,9
47384,502728,204092,9
254335,1842701,72167,5
626714,3328980,16397,7
675836,1836829,10485737,9
505,116359,884,4
3713758,3416729,8384,0
229374,128441,9135,3
409115,2647687,45739,9
59102,2713242,204092,6
79076,2307165,86073,9
475294,425190,72167,1
266223,1858110,62177,9
48981,4681605,12783,8
1873457,2527890,3651,9
119336,2022328,16563,2
232997,488976,45805,9
117697,500106,16030,7
597286,4521060,17498,7
3836889,18879,24258,9
10473368,2529825,8518,9
2385841,2081449,10635,1
5655,4829241,6578,9
127859,2582360,2707,8
110290,673836,63423,3
11273692,434621,9135,9
3960527,435584,4371433,9
1957865,32856,10473820,9
38231,912705,10473780,2
34887,3021172,29826,7
603113,2447796,6985,9
174851,2961006,54341,9
513201,4252,3375437,9
163783,5363607,12783,9
50982,8449,60149,9
34887,172100,18499,2
12308,1895595,5670415,9
20834,468083,4917,9
161798,2630,51644,0
86017,7165794,58096,9
2752740,1905050,204092,9
5977120,501085,10484579,0
1274380,469394,432359,9
337653,21414,355687,7
3396256,1870101,3101167,9
6691,1273885,35951,5
1132714,535888,270777,9
100388,485214,530644,2
2133070,92079,3651,4
438838,163,52166,7
46459,456915,10485026,9
1754,482994,10483577,9
1252216,4138777,6160,9
23629,30009,61912,5
450635,42251,66759,8
249375,258717,174128,9
127859,85220,326636,3
68659,1868757,16676,8
68659,26198,12783,8
4632819,65697,326636,9
266223,19277,884,8
493050,3073817,66823,9
565421,467775,15664,9
214019,595205,9135,8
1574910,2664384,4697,1
148687,4000212,10483818,7
67636,1943405,9209,9
21038,1143833,4697,9
2273873,86,8518,4
179238,2475193,2707,9
10472768,455203,82882,9
14912,899292,61912,9
948292,43183,3339,2
11329,591459,72167,5
556520,261900,2434323,9
486478,709,10484417,9
21909,135718,10484810,9
78223,3199022,33290,1
63784,5065144,4697,9
163783,109672,180889,9
454166,8366,174128,3
5655,39370,4697,0
418956,827828,10483481,9
68659,907346,9951532,9
17708,433454,66759,4
320982,3097407,72167,4
211111,2690983,21180,9
603113,406967,1878136,6
15851,4929206,9135,9
1400696,15482,45739,5
1744553,45808,61912,5
68659,1877647,555385,7
2324503,2102551,2876,9
266223,1763639,52166,6
3216,1873161,46816,7
21909,135718,60149,5
6218783,2606332,26897,9
210301,3847453,24258,9
6546,5419459,43435,9
48981,568952,1177996,9
7351891,54665,875737,2
2752740,7762976,33290,9
398366,2833815,884,3
551977,609332,60149,9
363100,2304802,460945,9
50432,2818454,10485312,9
765940,6303418,73939,1
2343767,625348,53619,9
454,98186,1555,5
2846546,825529,206231,9
11599073,83407,112712,9
234511,7423,7607,9
45410,3075435,6239,9
129530,2136165,204092,6
3133,5,179144,0
6361978,434621,3186628,9
1165599,172058,35951,4
59114,222506,884,1
46459,2713242,2499,8
2787477,482112,66759,9
46459,329397,6160,8
801901,1263113,61912,9
10472620,30566,12783,5
201045,7675875,1878136,8
5812904,447339,75263,9
10704,1982309,10474044,9
597286,4033464,60686,9
3216,4343,61912,6
1165599,2018,14162,2
765940,78408,3651,8
59114,5629602,2499,9
887,1073194,6160,9
127859,6750,8518,4
10472997,42412,55455,2
10473750,474599,180889,4
396113,591309,8518,6
29276,3049992,153243,9
508153,28412,24258,9
576466,3518844,174128,9
3363125,3609,317781,9
48981,482803,1555,8
1155406,4399855,45805,3
173885,684007,45805,8
801901,2838,9135,9
46459,2801134,558862,7
67636,533423,10473861,7
5640025,687450,2707,3
859357,2,884,9
181247,439298,1878136,1
5640025,1157,1878136,8
117697,8197283,89319,9
4755002,4356874,45739,6
2846546,512884,16397,2
7351891,54665,10483393,9
163783,2963151,35951,9
2497567,2265563,281815,2
4165,3069009,10483898,9
10410,10459706,24258,9
562630,26747,8518,9
1268827,1833442,10635,9
161247,3856167,72167,9
4113781,4695626,8518,8
105887,4001339,180889,3
1438,109591,20418,0
31205,586987,12783,9
228621,424157,102938,9
3221583,21135,90021,9
578,468083,6160,5
8054231,195439,7001132,9
10473540,176994,45739,9
71048,452443,52166,3
372693,69897,45805,5
511682,2874637,174128,9
10473720,494714,3782,0
575827,434970,71443,9
355227,3693848,131039,7
824255,1195420,919409,9
11273692,75966,60149,9
2000539,3652178,2707,9
6053796,641745,884,1
2250766,1874,204092,5
5206739,2838752,10635,9
321935,191841,49252,9
78223,2328753,2707,9
346464,2507811,6124,9
45424,4677852,45805,4
